report_date,current_ratio_th,year,quarter,code
2011-12-31,1.05,2011,4,601689
2012-12-31,1.45,2012,4,601689
2013-12-31,1.79,2013,4,601689
2014-03-31,False,2014,1,601689
2014-06-30,1.91,2014,2,601689
2014-09-30,False,2014,3,601689
2014-12-31,1.25,2014,4,601689
2015-03-31,3.38,2015,1,601689
2015-06-30,3.29,2015,2,601689
2015-09-30,3.24,2015,3,601689
2015-12-31,2.71,2015,4,601689
2016-03-31,2.79,2016,1,601689
2016-06-30,2.41,2016,2,601689
2016-09-30,2.04,2016,3,601689
2016-12-31,1.82,2016,4,601689
2017-03-31,1.63,2017,1,601689
2017-06-30,2.57,2017,2,601689
2017-09-30,2.21,2017,3,601689
2017-12-31,1.62,2017,4,601689
2018-03-31,1.68,2018,1,601689
2018-06-30,1.77,2018,2,601689
2018-09-30,1.91,2018,3,601689
2018-12-31,1.74,2018,4,601689
2019-03-31,1.78,2019,1,601689
2019-06-30,1.62,2019,2,601689
2019-09-30,1.66,2019,3,601689
2019-12-31,1.59,2019,4,601689
2020-03-31,1.62,2020,1,601689
2020-06-30,1.50,2020,2,601689
2020-09-30,1.46,2020,3,601689
2020-12-31,1.33,2020,4,601689
2021-03-31,1.63,2021,1,601689
2021-06-30,1.44,2021,2,601689
2021-09-30,1.35,2021,3,601689
2021-12-31,1.19,2021,4,601689
2022-03-31,1.19,2022,1,601689
2022-06-30,1.24,2022,2,601689
2022-09-30,1.44,2022,3,601689
2022-12-31,1.29,2022,4,601689
2023-03-31,1.30,2023,1,601689
2023-06-30,1.22,2023,2,601689
2023-09-30,1.23,2023,3,601689
2023-12-31,1.20,2023,4,601689
2024-03-31,1.36,2024,1,601689
2024-06-30,1.43,2024,2,601689
2024-09-30,1.45,2024,3,601689
2024-12-31,1.43,2024,4,601689
2025-03-31,1.46,2025,1,601689
2025-06-30,1.29,2025,2,601689
2025-09-30,1.28,2025,3,601689
2025-12-31,1.26,2025,4,601689
2026-03-31,1.32,2026,1,601689
